210114,024,210100,于洪,y,yh,yuhong,,区
210115,024,210100,辽中,l,lz,liaozhong,,区
210123,024,210100,康平,k,kp,kangping,,县
210124,024,210100,法库,f,fk,faku,,县
210181,024,210100,新民,x,xm,xinmin,,市
210200,0411,210000,大连,d,dl,dalian,,市
210202,0411,210200,中山,z,zs,zhongshan,,区
210203,0411,210200,西岗,x,xg,xigang,,区
210204,0411,210200,沙河口,s,shk,shahekou,,区
210211,0411,210200,甘井子,g,gjz,ganjingzi,,区
210212,0411,210200,旅顺口,l,lsk,lu:shunkou,,区
210213,0411,210200,金州,j,jz,jinzhou,,区
210224,0411,210200,长海,c,ch,changhai,,县
210281,0411,210200,瓦房店,w,wfd,wafangdian,,市
210282,0411,210200,普兰店,p,pld,pulandian,,区
210283,0411,210200,庄河,z,zh,zhuanghe,,市
210300,0412,210000,鞍山,a,as,anshan,,市
210302,0412,210300,铁东,t,td,tiedong,,区
210303,0412,210300,铁西,t,tx,tiexi,,区
210304,0412,210300,立山,l,ls,lishan,,区
210311,0412,210300,千山,q,qs,qianshan,,区
210321,0412,210300,台安,t,ta,taian,,县
210323,0412,210300,岫岩,x,xy,xiuyan,满族,自治县
210381,0412,210300,海城,h,hc,haicheng,,市
210400,0413,210000,抚顺,f,fs,fushun,,市
210402,0413,210400,新抚,x,xf,xinfu,,区
210403,0413,210400,东洲,d,dz,dongzhou,,区
210404,0413,210400,望花,w,wh,wanghua,,区
210411,0413,210400,顺城,s,sc,shuncheng,,区
210421,0413,210400,抚顺,f,fs,fushun,,县
210422,0413,210400,新宾,x,xb,xinbin,满族,自治县
210423,0413,210400,清原,q,qy,qingyuan,满族,自治县
210500,0414,210000,本溪,b,bx,benxi,,市
210502,0414,210500,平山,p,ps,pingshan,,区
210503,0414,210500,溪湖,x,xh,xihu,,区
210504,0414,210500,明山,m,ms,mingshan,,区
210505,0414,210500,南芬,n,nf,nanfen,,区
210521,0414,210500,本溪,b,bx,benxi,满族,自治县
210522,0414,210500,桓仁,h,hr,huanren,满族,自治县
210600,0415,210000,丹东,d,dd,dandong,,市
210602,0415,210600,元宝,y,yb,yuanbao,,区
210603,0415,210600,振兴,z,zx,zhenxing,,区
210604,0415,210600,振安,z,za,zhenan,,区
210624,0415,210600,宽甸,k,kd,kuandian,满族,自治县
210681,0415,210600,东港,d,dg,donggang,,市
210682,0415,210600,凤城,f,fc,fengcheng,,市
210700,0416,210000,锦州,j,jz,jinzhou,,市
210702,0416,210700,古塔,g,gt,guta,,区
210703,0416,210700,凌河,l,lh,linghe,,区
210711,0416,210700,太和,t,th,taihe,,区
210726,0416,210700,黑山,h,hs,heishan,,县
210727,0416,210700,义县,y,yx,yixian,,
210781,0416,210700,凌海,l,lh,linghai,,市
210782,0416,210700,北镇,b,bz,beizhen,,市
210800,0417,210000,营口,y,yk,yingkou,,市
210802,0417,210800,站前,z,zq,zhanqian,,区
210803,0417,210800,西市,x,xs,xishi,,区
210804,0417,210800,鲅鱼圈,b,byq,bayuquan,,区
210811,0417,210800,老边,l,lb,laobian,,区
210881,0417,210800,盖州,g,gz,gaizhou,,市
210882,0417,210800,大石桥,d,dsq,dashiqiao,,市
210900,0418,210000,阜新,f,fx,fuxin,,市
210902,0418,210900,海州,h,hz,haizhou,,区
210903,0418,210900,新邱,x,xq,xinqiu,,区
210904,0418,210900,太平,t,tp,taiping,,区
210905,0418,210900,清河门,q,qhm,qinghemen,,区
210911,0418,210900,细河,x,xh,xihe,,区
210921,0418,210900,阜新,f,fx,fuxin,蒙古族,自治县
210922,0418,210900,彰武,z,zw,zhangwu,,县
211000,0419,210000,辽阳,l,ly,liaoyang,,市
211002,0419,211000,白塔,b,bt,baita,,区
211003,0419,211000,文圣,w,ws,wensheng,,区
211004,0419,211000,宏伟,h,hw,hongwei,,区
211005,0419,211000,弓长岭,g,gcl,gongchangling,,区
211021,0419,211000,辽阳,l,ly,liaoyang,,县
211081,0419,211000,灯塔,d,dt,dengta,,市
211110,0419,211000,太子河,t,tzh,taizihe,,区
211100,0427,210000,盘锦,p,pj,panjin,,市
211102,0427,211100,双台子,s,stz,shuangtaizi,,区
211103,0427,211100,兴隆台,x,xlt,xinglongtai,,区
211104,0427,211100,大洼,d,dw,dawa,,区
211122,0427,211100,盘山,p,ps,panshan,,县
211200,0410,210000,铁岭,t,tl,tieling,,市
211202,0410,211200,银州,y,yz,yinzhou,,区
211204,0410,211200,清河,q,qh,qinghe,,区
211221,0410,211200,铁岭,t,tl,tieling,,县
211223,0410,211200,西丰,x,xf,xifeng,,县
211224,0410,211200,昌图,c,ct,changtu,,县
211281,0410,211200,调兵山,d,dbs,diaobingshan,,市
211282,0410,211200,开原,k,ky,kaiyuan,,市
211300,0421,210000,朝阳,c,cy,chaoyang,,市
211302,0421,211300,双塔,s,st,shuangta,,区
211303,0421,211300,龙城,l,lc,longcheng,,区
211321,0421,211300,朝阳,c,cy,chaoyang,,县
211322,0421,211300,建平,j,jp,jianping,,县
211324,0421,211300,喀喇沁左翼,k,klqzy,kalaqinzuoyi,蒙古族,自治县
211381,0421,211300,北票,b,bp,beipiao,,市
211382,0421,211300,凌源,l,ly,lingyuan,,市
211400,0429,210000,葫芦岛,h,hld,huludao,,市
211402,0429,211400,连山,l,ls,lianshan,,区
211403,0429,211400,龙港,l,lg,longgang,,区
211404,0429,211400,南票,n,np,nanpiao,,区
211421,0429,211400,绥中,s,sz,suizhong,,县
211422,0429,211400,建昌,j,jc,jianchang,,县
211481,0429,211400,兴城,x,xc,xingcheng,,市
220000,,0,吉林,j,jl,jilin,,省
220100,0431,220000,长春,c,cc,changchun,,市
220102,0431,220100,南关,n,ng,nanguan,,区
220103,0431,220100,宽城,k,kc,kuancheng,,区
220104,0431,220100,朝阳,c,cy,chaoyang,,区
220105,0431,220100,二道,e,ed,erdao,,区
220106,0431,220100,绿园,l,ly,lu:yuan,,区
220112,0431,220100,双阳,s,sy,shuangyang,,区
220122,0431,220100,农安,n,na,nongan,,县
220113,0431,220100,九台,j,jt,jiutai,,区
220182,0431,220100,榆树,y,ys,yushu,,市
220183,0431,220100,德惠,d,dh,dehui,,市
220200,0432,220000,吉林,j,jl,jilin,,市
220202,0432,220200,昌邑,c,cy,changyi,,区
220203,0432,220200,龙潭,l,lt,longtan,,区
220204,0432,220200,船营,c,cy,chuanying,,区
220211,0432,220200,丰满,f,fm,fengman,,区
220221,0432,220200,永吉,y,yj,yongji,,县
220281,0432,220200,桦甸,h,hd,huadian,,市
220282,0432,220200,蛟河,j,jh,jiaohe,,市
220283,0432,220200,舒兰,s,sl,shulan,,市
220284,0432,220200,磐石,p,ps,panshi,,市
220300,0434,220000,四平,s,sp,siping,,市
220302,0434,220300,铁西,t,tx,tiexi,,区
220303,0434,220300,铁东,t,td,tiedong,,区
220322,0434,220300,梨树,l,ls,lishu,,县
220323,0434,220300,伊通,y,yt,yitong,满族,自治县
220381,0434,220300,公主岭,g,gzl,gongzhuling,,市
220382,0434,220300,双辽,s,sl,shuangliao,,市
220400,0437,220000,辽源,l,ly,liaoyuan,,市
220402,0437,220400,龙山,l,ls,longshan,,区
220403,0437,220400,西安,x,xa,xian,,区
220421,0437,220400,东丰,d,df,dongfeng,,县
220422,0437,220400,东辽,d,dl,dongliao,,县
220500,0435,220000,通化,t,th,tonghua,,市
220502,0435,220500,东昌,d,dc,dongchang,,区
220503,0435,220500,二道江,e,edj,erdaojiang,,区
220521,0435,220500,通化,t,th,tonghua,,县
220523,0435,220500,辉南,h,hn,huinan,,县
220524,0435,220500,柳河,l,lh,liuhe,,县
220581,0435,220500,梅河口,m,mhk,meihekou,,市
220582,0435,220500,集安,j,ja,jian,,市
220600,0439,220000,白山,b,bs,baishan,,市
220602,0439,220600,浑江,h,hj,hunjiang,,区
220604,0439,220600,江源,j,jy,jiangyuan,,区
220621,0439,220600,抚松,f,fs,fusong,,县
220622,0439,220600,靖宇,j,jy,jingyu,,县
220623,0439,220600,长白,c,cb,changbai,朝鲜族,自治县
220681,0439,220600,临江,l,lj,linjiang,,市
220700,0438,220000,松原,s,sy,songyuan,,市
220702,0438,220700,宁江,n,nj,ningjiang,,区
220721,0438,220700,前郭尔罗斯,q,qgels,qianguoerluosi,蒙古族,自治县
220722,0438,220700,长岭,c,cl,changling,,县
220723,0438,220700,乾安,q,qa,qianan,,县
220724,0438,220700,扶余,f,fy,fuyu,,市
220800,0436,220000,白城,b,bc,baicheng,,市
220802,0436,220800,洮北,t,tb,taobei,,区
220821,0436,220800,镇赉,z,zl,zhenlai,,县
220881,0436,220800,洮南,t,tn,taonan,,市
220882,0436,220800,大安,d,da,daan,,市
220822,0436,220800,通榆,t,ty,tongyu,,县
222400,0433,220000,延边,y,yb,yanbian,朝鲜族,自治州
222401,0433,222400,延吉,y,yj,yanji,,市
222402,0433,222400,图们,t,tm,tumen,,市
222403,0433,222400,敦化,d,dh,dunhua,,市
222404,0433,222400,珲春,h,hc,hunchun,,市
222405,0433,222400,龙井,l,lj,longjing,,市
222406,0433,222400,和龙,h,hl,helong,,市
222424,0433,222400,汪清,w,wq,wangqing,,县
222426,0433,222400,安图,a,at,antu,,县
230000,,0,黑龙江,h,hlj,heilongjiang,,省
230100,0451,230000,哈尔滨,h,heb,haerbin,,市
230102,0451,230100,道里,d,dl,daoli,,区
230103,0451,230100,南岗,n,ng,nangang,,区
230104,0451,230100,道外,d,dw,daowai,,区
230108,0451,230100,平房,p,pf,pingfang,,区
230109,0451,230100,松北,s,sb,songbei,,区
230110,0451,230100,香坊,x,xf,xiangfang,,区
230111,0451,230100,呼兰,h,hl,hulan,,区
230112,0451,230100,阿城,a,ac,acheng,,区
230123,0451,230100,依兰,y,yl,yilan,,县
230124,0451,230100,方正,f,fz,fangzheng,,县
230125,0451,230100,宾县,b,bx,binxian,,
230126,0451,230100,巴彦,b,by,bayan,,县
230127,0451,230100,木兰,m,ml,mulan,,县
230128,0451,230100,通河,t,th,tonghe,,县
230129,0451,230100,延寿,y,ys,yanshou,,县
230182,0451,230100,双城,s,sc,shuangcheng,,区
230183,0451,230100,尚志,s,sz,shangzhi,,市
230184,0451,230100,五常,w,wc,wuchang,,市
230200,0452,230000,齐齐哈尔,q,qqhe,qiqihaer,,市
230202,0452,230200,龙沙,l,ls,longsha,,区
230203,0452,230200,建华,j,jh,jianhua,,区
230204,0452,230200,铁锋,t,tf,tiefeng,,区
230205,0452,230200,昂昂溪,a,aax,angangxi,,区
230206,0452,230200,富拉尔基,f,flej,fulaerji,,区
230207,0452,230200,碾子山,n,nzs,nianzishan,,区
230208,0452,230200,梅里斯,m,mls,meilisi,达斡尔族,区
230221,0452,230200,龙江,l,lj,longjiang,,县
230223,0452,230200,依安,y,ya,yian,,县
230224,0452,230200,泰来,t,tl,tailai,,县
230225,0452,230200,甘南,g,gn,gannan,,县
230227,0452,230200,富裕,f,fy,fuyu,,县
230229,0452,230200,克山,k,ks,keshan,,县
230230,0452,230200,克东,k,kd,kedong,,县
230231,0452,230200,拜泉,b,bq,baiquan,,县
230281,0452,230200,讷河,n,nh,nehe,,市
230300,0467,230000,鸡西,j,jx,jixi,,市
230302,0467,230300,鸡冠,j,jg,jiguan,,区
230303,0467,230300,恒山,h,hs,hengshan,,区
230304,0467,230300,滴道,d,dd,didao,,区
230305,0467,230300,梨树,l,ls,lishu,,区
230306,0467,230300,城子河,c,czh,chengzihe,,区
230307,0467,230300,麻山,m,ms,mashan,,区
230321,0467,230300,鸡东,j,jd,jidong,,县
230381,0467,230300,虎林,h,hl,hulin,,市
230382,0467,230300,密山,m,ms,mishan,,市
230400,0468,230000,鹤岗,h,hg,hegang,,市
230402,0468,230400,向阳,x,xy,xiangyang,,区
230403,0468,230400,工农,g,gn,gongnong,,区
230404,0468,230400,南山,n,ns,nanshan,,区
230405,0468,230400,兴安,x,xa,xingan,,区
230406,0468,230400,东山,d,ds,dongshan,,区
230407,0468,230400,兴山,x,xs,xingshan,,区
230421,0468,230400,萝北,l,lb,luobei,,县
230422,0468,230400,绥滨,s,sb,suibin,,县
230500,0469,230000,双鸭山,s,sys,shuangyashan,,市
230502,0469,230500,尖山,j,js,jianshan,,区
230503,0469,230500,岭东,l,ld,lingdong,,区
230505,0469,230500,四方台,s,sft,sifangtai,,区
230506,0469,230500,宝山,b,bs,baoshan,,区
230521,0469,230500,集贤,j,jx,jixian,,县
230522,0469,230500,友谊,y,yy,youyi,,县
230523,0469,230500,宝清,b,bq,baoqing,,县
230524,0469,230500,饶河,r,rh,raohe,,县
230600,0459,230000,大庆,d,dq,daqing,,市
230602,0459,230600,萨尔图,s,set,saertu,,区
230603,0459,230600,龙凤,l,lf,longfeng,,区
230604,0459,230600,让胡路,r,rhl,ranghulu,,区
230605,0459,230600,红岗,h,hg,honggang,,区
230606,0459,230600,大同,d,dt,datong,,区
230621,0459,230600,肇州,z,zz,zhaozhou,,县
230622,0459,230600,肇源,z,zy,zhaoyuan,,县
230623,0459,230600,林甸,l,ld,lindian,,县
230624,0459,230600,杜尔伯特,d,debt,duerbote,蒙古族,自治县
230700,0458,230000,伊春,y,yc,yichun,,市
230726,0458,230700,南岔,n,nc,nancha,,县
230719,0458,230700,友好,y,yh,youhao,,区
230751,0458,230700,金林,j,jl,jinlin,,区
230718,0458,230700,乌翠,w,wc,wucui,,区
230724,0458,230700,丰林,f,fl,fenglin,,县
230717,0458,230700,伊美,y,ym,yimei,,区
230723,0458,230700,汤旺,t,tw,tangwang,,县
230725,0458,230700,大箐山,d,dqs,daqingshan,,县
230722,0458,230700,嘉荫,j,jy,jiayin,,县
230781,0458,230700,铁力,t,tl,tieli,,市
230800,0454,230000,佳木斯,j,jms,jiamusi,,市
230803,0454,230800,向阳,x,xy,xiangyang,,区
230804,0454,230800,前进,q,qj,qianjin,,区
230805,0454,230800,东风,d,df,dongfeng,,区
230811,0454,230800,郊区,j,jq,jiaoqu,,
230822,0454,230800,桦南,h,hn,huanan,,县
230826,0454,230800,桦川,h,hc,huachuan,,县
230828,0454,230800,汤原,t,ty,tangyuan,,县
230883,0454,230800,抚远,f,fy,fuyuan,,市
230881,0454,230800,同江,t,tj,tongjiang,,市
230882,0454,230800,富锦,f,fj,fujin,,市
230900,0464,230000,七台河,q,qth,qitaihe,,市
230902,0464,230900,新兴,x,xx,xinxing,,区
230903,0464,230900,桃山,t,ts,taoshan,,区
230904,0464,230900,茄子河,q,qzh,qiezihe,,区
230921,0464,230900,勃利,b,bl,boli,,县
231000,0453,230000,牡丹江,m,mdj,mudanjiang,,市
231002,0453,231000,东安,d,da,dongan,,区
231003,0453,231000,阳明,y,ym,yangming,,区
231004,0453,231000,爱民,a,am,aimin,,区
231005,0453,231000,西安,x,xa,xian,,区
231086,0453,231000,东宁,d,dn,dongning,,市
231025,0453,231000,林口,l,lk,linkou,,县
231081,0453,231000,绥芬河,s,sfh,suifenhe,,市
231083,0453,231000,海林,h,hl,hailin,,市
231084,0453,231000,宁安,n,na,ningan,,市
231085,0453,231000,穆棱,m,ml,muleng,,市
231100,0456,230000,黑河,h,hh,heihe,,市
231102,0456,231100,爱辉,a,ah,aihui,,区
231183,0456,231100,嫩江,n,nj,nenjiang,,市
231123,0456,231100,逊克,x,xk,xunke,,县
231124,0456,231100,孙吴,s,sw,sunwu,,县
231181,0456,231100,北安,b,ba,beian,,市
231182,0456,231100,五大连池,w,wdlc,wudalianchi,,市
231200,0455,230000,绥化,s,sh,suihua,,市
231202,0455,231200,北林,b,bl,beilin,,区
231221,0455,231200,望奎,w,wk,wangkui,,县
231222,0455,231200,兰西,l,lx,lanxi,,县
231223,0455,231200,青冈,q,qg,qinggang,,县
231224,0455,231200,庆安,q,qa,qingan,,县
231225,0455,231200,明水,m,ms,mingshui,,县
231226,0455,231200,绥棱,s,sl,suileng,,县
231281,0455,231200,安达,a,ad,anda,,市
231282,0455,231200,肇东,z,zd,zhaodong,,市
231283,0455,231200,海伦,h,hl,hailun,,市
232700,0457,230000,大兴安岭,d,dxal,daxinganling,,地区
232701,0457,232700,加格达奇,j,jgdq,jiagedaqi,,区
232702,0457,232700,松岭,s,sl,songling,,区
232703,0457,232700,新林,x,xl,xinlin,,区
232704,0457,232700,呼中,h,hz,huzhong,,区
232721,0457,232700,呼玛,h,hm,huma,,县
232722,0457,232700,塔河,t,th,tahe,,县
232723,0457,232700,漠河,m,mh,mohe,,市
320000,,0,江苏,j,js,jiangsu,,省
320100,025,320000,南京,n,nj,nanjing,,市
320102,025,320100,玄武,x,xw,xuanwu,,区
320104,025,320100,秦淮,q,qh,qinhuai,,区
320105,025,320100,建邺,j,jy,jianye,,区
320106,025,320100,鼓楼,g,gl,gulou,,区
320111,025,320100,浦口,p,pk,pukou,,区
320113,025,320100,栖霞,q,qx,qixia,,区
320114,025,320100,雨花台,y,yht,yuhuatai,,区
320115,025,320100,江宁,j,jn,jiangning,,区
320116,025,320100,六合,l,lh,liuhe,,区
320124,025,320100,溧水,l,ls,lishui,,区
320125,025,320100,高淳,g,gc,gaochun,,区
320200,0510,320000,无锡,w,wx,wuxi,,市
320202,0510,320200,梁溪,l,lx,liangxi,,区
320214,0510,320200,新吴,x,xw,xinwu,,区
320205,0510,320200,锡山,x,xs,xishan,,区
320206,0510,320200,惠山,h,hs,huishan,,区
320211,0510,320200,滨湖,b,bh,binhu,,区
320281,0510,320200,江阴,j,jy,jiangyin,,市
320282,0510,320200,宜兴,y,yx,yixing,,市
320300,0516,320000,徐州,x,xz,xuzhou,,市
320302,0516,320300,鼓楼,g,gl,gulou,,区
320303,0516,320300,云龙,y,yl,yunlong,,区
320305,0516,320300,贾汪,j,jw,jiawang,,区
320311,0516,320300,泉山,q,qs,quanshan,,区
320312,0516,320300,铜山,t,ts,tongshan,,区
320321,0516,320300,丰县,f,fx,fengxian,,
320322,0516,320300,沛县,p,px,peixian,,
320324,0516,320300,睢宁,s,sn,suining,,县
320381,0516,320300,新沂,x,xy,xinyi,,市
320382,0516,320300,邳州,p,pz,pizhou,,市
320400,0519,320000,常州,c,cz,changzhou,,市
320402,0519,320400,天宁,t,tn,tianning,,区
320404,0519,320400,钟楼,z,zl,zhonglou,,区
320411,0519,320400,新北,x,xb,xinbei,,区
320412,0519,320400,武进,w,wj,wujin,,区
320481,0519,320400,溧阳,l,ly,liyang,,市
320482,0519,320400,金坛,j,jt,jintan,,区
320500,0512,320000,苏州,s,sz,suzhou,,市
320505,0512,320500,虎丘,h,hq,huqiu,,区
320506,0512,320500,吴中,w,wz,wuzhong,,区
320507,0512,320500,相城,x,xc,xiangcheng,,区
320508,0512,320500,姑苏,g,gs,gusu,,区
320509,0512,320500,吴江,w,wj,wujiang,,市
320581,0512,320500,常熟,c,cs,changshu,,市
320582,0512,320500,张家港,z,zjg,zhangjiagang,,市
320583,0512,320500,昆山,k,ks,kunshan,,市
320585,0512,320500,太仓,t,tc,taicang,,市
320600,0513,320000,南通,n,nt,nantong,,市
320602,0513,320600,崇川,c,cc,chongchuan,,区
320611,0513,320600,港闸,g,gz,gangzha,,区
320612,0513,320600,通州,t,tz,tongzhou,,区
320685,0513,320600,海安,h,ha,haian,,市
320623,0513,320600,如东,r,rd,rudong,,县
320681,0513,320600,启东,q,qd,qidong,,市
320682,0513,320600,如皋,r,rg,rugao,,市
320684,0513,320600,海门,h,hm,haimen,,市
320700,0518,320000,连云港,l,lyg,lianyungang,,市
320703,0518,320700,连云,l,ly,lianyun,,区
320706,0518,320700,海州,h,hz,haizhou,,区
320721,0518,320700,赣榆,g,gy,ganyu,,区
320722,0518,320700,东海,d,dh,donghai,,县
320723,0518,320700,灌云,g,gy,guanyun,,县
320724,0518,320700,灌南,g,gn,guannan,,县
320800,0517,320000,淮安,h,ha,huaian,,市
320803,0517,320800,淮安,h,ha,huaian,,区
320804,0517,320800,淮阴,h,hy,huaiyin,,区
320812,0517,320800,清江浦,q,qjp,qingjiangpu,,区
320826,0517,320800,涟水,l,ls,lianshui,,县
320813,0517,320800,洪泽,h,hz,hongze,,区
320830,0517,320800,盱眙,x,xy,xuyi,,县
320831,0517,320800,金湖,j,jh,jinhu,,县
320900,0515,320000,盐城,y,yc,yancheng,,市
320902,0515,320900,亭湖,t,th,tinghu,,区
320903,0515,320900,盐都,y,yd,yandu,,区
320921,0515,320900,响水,x,xs,xiangshui,,县
320922,0515,320900,滨海,b,bh,binhai,,县
320923,0515,320900,阜宁,f,fn,funing,,县
320924,0515,320900,射阳,s,sy,sheyang,,县
320925,0515,320900,建湖,j,jh,jianhu,,县
320981,0515,320900,东台,d,dt,dongtai,,市
320982,0515,320900,大丰,d,df,dafeng,,区
321000,0514,320000,扬州,y,yz,yangzhou,,市
321002,0514,321000,广陵,g,gl,guangling,,区
321003,0514,321000,邗江,h,hj,hanjiang,,区
321012,0514,321000,江都,j,jd,jiangu,,区
321023,0514,321000,宝应,b,by,baoying,,县
321081,0514,321000,仪征,y,yz,yizheng,,市
321084,0514,321000,高邮,g,gy,gaoyou,,市
321100,0511,320000,镇江,z,zj,zhenjiang,,市
321102,0511,321100,京口,j,jk,jingkou,,区
321111,0511,321100,润州,r,rz,runzhou,,区
321112,0511,321100,丹徒,d,dt,dantu,,区
321181,0511,321100,丹阳,d,dy,danyang,,市
321182,0511,321100,扬中,y,yz,yangzhong,,市
321183,0511,321100,句容,j,jr,jurong,,市
321200,0523,320000,泰州,t,tz,taizhou,,市
321202,0523,321200,海陵,h,hl,hailing,,区
321203,0523,321200,高港,g,gg,gaogang,,区
321281,0523,321200,兴化,x,xh,xinghua,,市
321282,0523,321200,靖江,j,jj,jingjiang,,市
321283,0523,321200,泰兴,t,tx,taixing,,市
321284,0523,321200,姜堰,j,jy,jiangyan,,区
321300,0527,320000,宿迁,s,sq,suqian,,市
321302,0527,321300,宿城,s,sc,sucheng,,区
321311,0527,321300,宿豫,s,sy,suyu,,区
321322,0527,321300,沭阳,s,sy,shuyang,,县
321323,0527,321300,泗阳,s,sy,siyang,,县
321324,0527,321300,泗洪,s,sh,sihong,,县
330000,,0,浙江,z,zj,zhejiang,,省
330100,0571,330000,杭州,h,hz,hangzhou,,市
330102,0571,330100,上城,s,sc,shangcheng,,区
330103,0571,330100,下城,x,xc,xiacheng,,区
330104,0571,330100,江干,j,jg,jianggan,,区
330105,0571,330100,拱墅,g,gs,gongshu,,区
330106,0571,330100,西湖,x,xh,xihu,,区
330108,0571,330100,滨江,b,bj,binjiang,,区
330109,0571,330100,萧山,x,xs,xiaoshan,,区
330110,0571,330100,余杭,y,yh,yuhang,,区
330122,0571,330100,桐庐,t,tl,tonglu,,县
330127,0571,330100,淳安,c,ca,chunan,,县
330182,0571,330100,建德,j,jd,jiande,,市
330183,0571,330100,富阳,f,fy,fuyang,,区
330112,0571,330100,临安,l,la,linan,,区
330200,0574,330000,宁波,n,nb,ningbo,,市
330203,0574,330200,海曙,h,hs,haishu,,区
330205,0574,330200,江北,j,jb,jiangbei,,区
330206,0574,330200,北仑,b,bl,beilun,,区
330211,0574,330200,镇海,z,zh,zhenhai,,区
330212,0574,330200,鄞州,y,yz,yinzhou,,区
330225,0574,330200,象山,x,xs,xiangshan,,县
330226,0574,330200,宁海,n,nh,ninghai,,县
330281,0574,330200,余姚,y,yy,yuyao,,市
330282,0574,330200,慈溪,c,cx,cixi,,市
330213,0574,330200,奉化,f,fh,fenghua,,区
330300,0577,330000,温州,w,wz,wenzhou,,市
330302,0577,330300,鹿城,l,lc,lucheng,,区
330303,0577,330300,龙湾,l,lw,longwan,,区
330304,0577,330300,瓯海,o,oh,ouhai,,区
330322,0577,330300,洞头,d,dt,dongtou,,区
330324,0577,330300,永嘉,y,yj,yongjia,,县
330326,0577,330300,平阳,p,py,pingyang,,县
330327,0577,330300,苍南,c,cn,cangnan,,县
330328,0577,330300,文成,w,wc,wencheng,,县
330329,0577,330300,泰顺,t,ts,taishun,,县
330381,0577,330300,瑞安,r,ra,ruian,,市
330382,0577,330300,乐清,l,lq,leqing,,市
330383,0577,330300,龙港,l,lg,longgang,,市
330400,0573,330000,嘉兴,j,jx,jiaxing,,市
330402,0573,330400,南湖,n,nh,nanhu,,区
330411,0573,330400,秀洲,x,xz,xiuzhou,,区
330421,0573,330400,嘉善,j,js,jiashan,,县
330424,0573,330400,海盐,h,hy,haiyan,,县
330481,0573,330400,海宁,h,hn,haining,,市
330482,0573,330400,平湖,p,ph,pinghu,,市
330483,0573,330400,桐乡,t,tx,tongxiang,,市
330500,0572,330000,湖州,h,hz,huzhou,,市
330502,0572,330500,吴兴,w,wx,wuxing,,区
330503,0572,330500,南浔,n,nx,nanxun,,区
330521,0572,330500,德清,d,dq,deqing,,县
330522,0572,330500,长兴,c,cx,changxing,,县
330523,0572,330500,安吉,a,aj,anji,,县
330600,0575,330000,绍兴,s,sx,shaoxing,,市
330602,0575,330600,越城,y,yc,yuecheng,,区
330603,0575,330600,柯桥,k,kq,keqiao,,区
330624,0575,330600,新昌,x,xc,xinchang,,县
330681,0575,330600,诸暨,z,zj,zhuji,,市
330604,0575,330600,上虞,s,sy,shangyu,,区
330683,0575,330600,嵊州,s,sz,shengzhou,,市
330700,0579,330000,金华,j,jh,jinhua,,市
330702,0579,330700,婺城,w,wc,wucheng,,区
330703,0579,330700,金东,j,jd,jindong,,区
330723,0579,330700,武义,w,wy,wuyi,,县
330726,0579,330700,浦江,p,pj,pujiang,,县
330727,0579,330700,磐安,p,pa,panan,,县
330781,0579,330700,兰溪,l,lx,lanxi,,市
330782,0579,330700,义乌,y,yw,yiwu,,市
330783,0579,330700,东阳,d,dy,dongyang,,市
330784,0579,330700,永康,y,yk,yongkang,,市
330800,0570,330000,衢州,q,qz,quzhou,,市
330802,0570,330800,柯城,k,kc,kecheng,,区
330803,0570,330800,衢江,q,qj,qujiang,,区
330822,0570,330800,常山,c,cs,changshan,,县
330824,0570,330800,开化,k,kh,kaihua,,县
330825,0570,330800,龙游,l,ly,longyou,,县
330881,0570,330800,江山,j,js,jiangshan,,市
330900,0580,330000,舟山,z,zs,zhoushan,,市
330902,0580,330900,定海,d,dh,dinghai,,区
330903,0580,330900,普陀,p,pt,putuo,,区
330921,0580,330900,岱山,d,ds,daishan,,县
330922,0580,330900,嵊泗,s,ss,shengsi,,县
331000,0576,330000,台州,t,tz,taizhou,,市
331002,0576,331000,椒江,j,jj,jiaojiang,,区
331003,0576,331000,黄岩,h,hy,huangyan,,区
331004,0576,331000,路桥,l,lq,luqiao,,区
331083,0576,331000,玉环,y,yh,yuhuan,,市
331022,0576,331000,三门,s,sm,sanmen,,县
331023,0576,331000,天台,t,tt,tiantai,,县
331024,0576,331000,仙居,x,xj,xianju,,县
331081,0576,331000,温岭,w,wl,wenling,,市
331082,0576,331000,临海,l,lh,linhai,,市
331100,0578,330000,丽水,l,ls,lishui,,市
331102,0578,331100,莲都,l,ld,liandu,,区
331121,0578,331100,青田,q,qt,qingtian,,县
331122,0578,331100,缙云,j,jy,jinyun,,县
331123,0578,331100,遂昌,s,sc,suichang,,县
331124,0578,331100,松阳,s,sy,songyang,,县
331125,0578,331100,云和,y,yh,yunhe,,县
331126,0578,331100,庆元,q,qy,qingyuan,,县
331127,0578,331100,景宁,j,jn,jingning,畲族,自治县
331181,0578,331100,龙泉,l,lq,longquan,,市
340000,,0,安徽,a,ah,anhui,,省
340100,0551,340000,合肥,h,hf,hefei,,市
340102,0551,340100,瑶海,y,yh,yaohai,,区
340103,0551,340100,庐阳,l,ly,luyang,,区
340104,0551,340100,蜀山,s,ss,shushan,,区
340111,0551,340100,包河,b,bh,baohe,,区
340121,0551,340100,长丰,c,cf,changfeng,,县
340122,0551,340100,肥东,f,fd,feidong,,县
340123,0551,340100,肥西,f,fx,feixi,,县
340124,0551,340100,庐江,l,lj,lujiang,,县
340181,0551,340100,巢湖,c,ch,chaohu,,市
